module id,category,module gds name,origin x [um],origin y [um],count,wchannel [nm],num fingers,lchannel [nm],lcontact [nm],loverlap [nm],gate asymmetry [nm],w_nmos [nm],w_pmos [nm],module description
'2101',FET,mod_gated_diode_dummy_2_lc_0.16_lch_0.16_lov_0.06_w_4.0,17800,20070.0,1,4000.0,None,160.0,160.0,60.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2102',FET,mod_gated_diode_dummy_2_lc_0.16_lch_0.12_lov_0.06_w_4.0,17850,20070.0,1,4000.0,None,120.0,160.0,60.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2103',FET,mod_gated_diode_dummy_2_lc_0.16_lch_0.08_lov_0.06_w_4.0,17900,20070.0,1,4000.0,None,80.0,160.0,60.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2104',FET,mod_gated_diode_dummy_2_lc_0.12_lch_0.16_lov_0.06_w_4.0,17950,20070.0,1,4000.0,None,160.0,120.0,60.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2105',FET,mod_gated_diode_dummy_2_lc_0.12_lch_0.12_lov_0.06_w_4.0,18000,20070.0,1,4000.0,None,120.0,120.0,60.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2106',FET,mod_gated_diode_dummy_2_lc_0.12_lch_0.08_lov_0.06_w_4.0,18050,20070.0,1,4000.0,None,80.0,120.0,60.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2107',FET,mod_gated_diode_dummy_2_lc_0.20_lch_0.16_lov_0.02_w_4.0,18100,20070.0,1,4000.0,None,160.0,200.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2108',FET,mod_gated_diode_dummy_2_lc_0.20_lch_0.12_lov_0.02_w_4.0,18150,20070.0,1,4000.0,None,120.0,200.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2109',FET,mod_gated_diode_dummy_2_lc_0.20_lch_0.08_lov_0.02_w_4.0,18200,20070.0,1,4000.0,None,80.0,200.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2110',FET,mod_gated_diode_dummy_2_lc_0.16_lch_0.16_lov_0.02_w_4.0,18250,20070.0,1,4000.0,None,160.0,160.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2111',FET,mod_gated_diode_dummy_2_lc_0.16_lch_0.12_lov_0.02_w_4.0,18300,20070.0,1,4000.0,None,120.0,160.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2112',FET,mod_gated_diode_dummy_2_lc_0.16_lch_0.08_lov_0.02_w_4.0,18350,20070.0,1,4000.0,None,80.0,160.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2113',FET,mod_gated_diode_dummy_2_lc_0.12_lch_0.16_lov_0.02_w_4.0,18400,20070.0,1,4000.0,None,160.0,120.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2114',FET,mod_gated_diode_dummy_2_lc_0.12_lch_0.12_lov_0.02_w_4.0,18450,20070.0,1,4000.0,None,120.0,120.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2115',FET,mod_gated_diode_dummy_2_lc_0.12_lch_0.08_lov_0.02_w_4.0,18500,20070.0,1,4000.0,None,80.0,120.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2116',FET,mod_gated_diode_dummy_3_lc_0.20_lch_0.16_lov_0.06_w_4.0,17650,20070.0,1,4000.0,None,160.0,200.0,60.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2117',FET,mod_gated_diode_dummy_3_lc_0.20_lch_0.12_lov_0.06_w_4.0,17700,20070.0,1,4000.0,None,120.0,200.0,60.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2118',FET,mod_gated_diode_dummy_3_lc_0.20_lch_0.08_lov_0.06_w_4.0,17750,20070.0,1,4000.0,None,80.0,200.0,60.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2119',FET,mod_gated_diode_dummy_3_lc_0.16_lch_0.16_lov_0.06_w_4.0,17800,20070.0,1,4000.0,None,160.0,160.0,60.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2120',FET,mod_gated_diode_dummy_3_lc_0.16_lch_0.12_lov_0.06_w_4.0,17850,20070.0,1,4000.0,None,120.0,160.0,60.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2121',FET,mod_gated_diode_dummy_3_lc_0.16_lch_0.08_lov_0.06_w_4.0,17900,20070.0,1,4000.0,None,80.0,160.0,60.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2122',FET,mod_gated_diode_dummy_3_lc_0.12_lch_0.16_lov_0.06_w_4.0,17950,20070.0,1,4000.0,None,160.0,120.0,60.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2123',FET,mod_gated_diode_dummy_3_lc_0.12_lch_0.12_lov_0.06_w_4.0,18000,20070.0,1,4000.0,None,120.0,120.0,60.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2124',FET,mod_gated_diode_dummy_3_lc_0.12_lch_0.08_lov_0.06_w_4.0,18050,20070.0,1,4000.0,None,80.0,120.0,60.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2125',FET,mod_gated_diode_dummy_3_lc_0.20_lch_0.16_lov_0.02_w_4.0,18100,20070.0,1,4000.0,None,160.0,200.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2126',FET,mod_gated_diode_dummy_3_lc_0.20_lch_0.12_lov_0.02_w_4.0,18150,20070.0,1,4000.0,None,120.0,200.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2127',FET,mod_gated_diode_dummy_3_lc_0.20_lch_0.08_lov_0.02_w_4.0,18200,20070.0,1,4000.0,None,80.0,200.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2128',FET,mod_gated_diode_dummy_3_lc_0.16_lch_0.16_lov_0.02_w_4.0,18250,20070.0,1,4000.0,None,160.0,160.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2129',FET,mod_gated_diode_dummy_3_lc_0.16_lch_0.12_lov_0.02_w_4.0,18300,20070.0,1,4000.0,None,120.0,160.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2130',FET,mod_gated_diode_dummy_3_lc_0.16_lch_0.08_lov_0.02_w_4.0,18350,20070.0,1,4000.0,None,80.0,160.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2131',FET,mod_gated_diode_dummy_3_lc_0.12_lch_0.16_lov_0.02_w_4.0,18400,20070.0,1,4000.0,None,160.0,120.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2132',FET,mod_gated_diode_dummy_3_lc_0.12_lch_0.12_lov_0.02_w_4.0,18450,20070.0,1,4000.0,None,120.0,120.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'2133',FET,mod_gated_diode_dummy_3_lc_0.12_lch_0.08_lov_0.02_w_4.0,18500,20070.0,1,4000.0,None,80.0,120.0,20.0,0,None,None,"Gated Diodes Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3000',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_32_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0,0,10080.0,3,4000.0,32,400.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3001',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_16_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0,0,13320.0,3,4000.0,16,400.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3002',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_8_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0,0,16560.0,3,4000.0,8,400.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3003',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_4_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0,0,19800.0,3,4000.0,4,400.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3004',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_32_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0,50,10080.0,3,4000.0,32,400.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3005',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_16_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0,50,13320.0,3,4000.0,16,400.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3006',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_8_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0,50,16560.0,3,4000.0,8,400.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3007',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_4_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0,50,19800.0,3,4000.0,4,400.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3008',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_32_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0,100,10080.0,3,4000.0,32,200.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3009',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_16_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0,100,13320.0,3,4000.0,16,200.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3010',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_8_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0,100,16560.0,3,4000.0,8,200.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3011',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_4_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0,100,19800.0,3,4000.0,4,200.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3012',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_32_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0,150,10080.0,3,4000.0,32,200.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3013',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_16_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0,150,13320.0,3,4000.0,16,200.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3014',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_8_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0,150,16560.0,3,4000.0,8,200.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3015',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_4_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0,150,19800.0,3,4000.0,4,200.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3016',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_32_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0,200,10080.0,3,4000.0,32,160.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3017',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_16_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0,200,13320.0,3,4000.0,16,160.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3018',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_8_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0,200,16560.0,3,4000.0,8,160.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3019',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_4_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0,200,19800.0,3,4000.0,4,160.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3020',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_32_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0,250,10080.0,3,4000.0,32,160.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3021',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_16_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0,250,13320.0,3,4000.0,16,160.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3022',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_8_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0,250,16560.0,3,4000.0,8,160.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3023',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_4_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0,250,19800.0,3,4000.0,4,160.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3024',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_32_lc_0.40_lch_0.14_lov_0.06_gateasym_0.00_w_4.0,300,10080.0,3,4000.0,32,140.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3025',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_16_lc_0.40_lch_0.14_lov_0.06_gateasym_0.00_w_4.0,300,13320.0,3,4000.0,16,140.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3026',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_8_lc_0.40_lch_0.14_lov_0.06_gateasym_0.00_w_4.0,300,16560.0,3,4000.0,8,140.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3027',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_4_lc_0.40_lch_0.14_lov_0.06_gateasym_0.00_w_4.0,300,19800.0,3,4000.0,4,140.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3028',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_32_lc_0.40_lch_0.14_lov_0.06_gateasym_0.00_w_4.0,350,10080.0,3,4000.0,32,140.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3029',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_16_lc_0.40_lch_0.14_lov_0.06_gateasym_0.00_w_4.0,350,13320.0,3,4000.0,16,140.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3030',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_8_lc_0.40_lch_0.14_lov_0.06_gateasym_0.00_w_4.0,350,16560.0,3,4000.0,8,140.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3031',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_4_lc_0.40_lch_0.14_lov_0.06_gateasym_0.00_w_4.0,350,19800.0,3,4000.0,4,140.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3032',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_32_lc_0.40_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,400,10080.0,3,4000.0,32,120.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3033',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_16_lc_0.40_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,400,13320.0,3,4000.0,16,120.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3034',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_8_lc_0.40_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,400,16560.0,3,4000.0,8,120.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3035',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_4_lc_0.40_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,400,19800.0,3,4000.0,4,120.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3036',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_32_lc_0.40_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,450,10080.0,3,4000.0,32,120.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3037',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_16_lc_0.40_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,450,13320.0,3,4000.0,16,120.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3038',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_8_lc_0.40_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,450,16560.0,3,4000.0,8,120.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3039',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_4_lc_0.40_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,450,19800.0,3,4000.0,4,120.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3040',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_32_lc_0.40_lch_0.10_lov_0.06_gateasym_0.00_w_4.0,500,10080.0,3,4000.0,32,100.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3041',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_16_lc_0.40_lch_0.10_lov_0.06_gateasym_0.00_w_4.0,500,13320.0,3,4000.0,16,100.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3042',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_8_lc_0.40_lch_0.10_lov_0.06_gateasym_0.00_w_4.0,500,16560.0,3,4000.0,8,100.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3043',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_4_lc_0.40_lch_0.10_lov_0.06_gateasym_0.00_w_4.0,500,19800.0,3,4000.0,4,100.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3044',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_32_lc_0.40_lch_0.10_lov_0.06_gateasym_0.00_w_4.0,550,10080.0,3,4000.0,32,100.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3045',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_16_lc_0.40_lch_0.10_lov_0.06_gateasym_0.00_w_4.0,550,13320.0,3,4000.0,16,100.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3046',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_8_lc_0.40_lch_0.10_lov_0.06_gateasym_0.00_w_4.0,550,16560.0,3,4000.0,8,100.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3047',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_4_lc_0.40_lch_0.10_lov_0.06_gateasym_0.00_w_4.0,550,19800.0,3,4000.0,4,100.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3048',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_32_lc_0.40_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,600,10080.0,3,4000.0,32,80.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3049',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_16_lc_0.40_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,600,13320.0,3,4000.0,16,80.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3050',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_8_lc_0.40_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,600,16560.0,3,4000.0,8,80.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3051',FINGERED FET,mod_fingered_fet_tlm_nmos_nf_4_lc_0.40_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,600,19800.0,3,4000.0,4,80.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3052',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_32_lc_0.40_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,650,10080.0,3,4000.0,32,80.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3053',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_16_lc_0.40_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,650,13320.0,3,4000.0,16,80.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3054',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_8_lc_0.40_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,650,16560.0,3,4000.0,8,80.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3055',FINGERED FET,mod_fingered_fet_tlm_pmos_nf_4_lc_0.40_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,650,19800.0,3,4000.0,4,80.0,400.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
